0, 31.0, 184.0, 112.93333333333334, 54.613144530923634, 0:00:25.229630, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
1, 31.0, 184.0, 129.88571428571427, 47.985576064105835, 0:00:40.354123, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
2, 31.0, 184.0, 127.15, 52.13997986190635, 0:00:38.944152, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
3, 31.0, 184.0, 135.8, 47.63733363188533, 0:00:40.914251, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
4, 31.0, 184.0, 136.62, 48.46066033392444, 0:00:35.770046, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
5, 31.0, 177.0, 134.34545454545454, 48.815503566282636, 0:00:31.003315, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
6, 31.0, 181.0, 141.45, 40.38499102389404, 0:00:26.345215, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
7, 31.0, 183.0, 142.83076923076922, 46.97808629261071, 0:00:42.323986, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
8, 31.0, 182.0, 146.17142857142858, 39.118490851905435, 0:00:54.494801, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
9, 31.0, 182.0, 147.56, 34.99723417643168, 0:00:58.877695, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
10, 31.0, 178.0, 145.3, 40.135208981640986, 0:00:36.674370, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
11, 31.0, 179.0, 151.83529411764707, 31.96720637992975, 0:00:48.972470, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
12, 31.0, 184.0, 148.17777777777778, 36.0390460404569, 0:00:47.248808, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
13, 31.0, 182.0, 148.32631578947368, 34.56936340788751, 0:00:51.895611, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
14, 31.0, 184.0, 151.15, 32.41400160424503, 0:00:34.240249, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
15, 31.0, 179.0, 152.9142857142857, 32.114709368498595, 0:00:58.651180, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
16, 31.0, 185.0, 153.8090909090909, 29.03524361703937, 0:00:52.255558, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
17, 31.0, 185.0, 153.89565217391305, 33.15034891626813, 0:01:02.146047, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
18, 31.0, 181.0, 152.38333333333333, 30.062208649546925, 0:01:00.689663, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
19, 31.0, 178.0, 151.72, 33.34824733025709, 0:01:08.529734, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
20, 31.0, 179.0, 153.69230769230768, 26.93149319001438, 0:01:18.589826, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
21, 31.0, 179.0, 154.4814814814815, 26.501670625705025, 0:01:00.885303, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
22, 31.0, 186.0, 154.6, 26.1658992911439, 0:01:01.284551, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
23, 31.0, 186.0, 154.31724137931033, 27.731148538900545, 0:01:18.212756, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
24, 31.0, 186.0, 150.89333333333335, 31.244017382888202, 0:01:32.239990, [[4, 9, 7, 23, 39, 24, 17, 1, 22]]
