0, 46.0, 172.0, 118.4, 45.5730914758552, 0:00:24.205586, [[9, 17, 5, 30, 28, 5, 17, 18, 6]]
1, 46.0, 178.0, 129.0857142857143, 45.98097210714845, 0:00:35.539950, [[9, 17, 5, 30, 28, 5, 17, 18, 6]]
2, 46.0, 180.0, 137.425, 44.524649072171236, 0:00:28.607957, [[9, 17, 5, 30, 28, 5, 17, 18, 6]]
3, 40.0, 176.0, 138.9111111111111, 39.55801490481902, 0:00:31.794907, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
4, 40.0, 176.0, 142.46, 38.7738107490094, 0:00:38.918731, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
5, 40.0, 177.0, 150.8909090909091, 34.36048085560062, 0:00:34.410480, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
6, 40.0, 179.0, 146.53333333333333, 33.661286698850645, 0:00:46.885226, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
7, 40.0, 179.0, 145.92307692307693, 36.384826800491616, 0:00:35.463228, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
8, 40.0, 179.0, 148.85714285714286, 31.287736399100346, 0:00:29.506902, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
9, 40.0, 179.0, 147.45333333333335, 31.91835139156709, 0:00:50.777904, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
10, 40.0, 179.0, 146.0, 34.89627487282848, 0:00:51.722506, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
11, 40.0, 184.0, 152.1529411764706, 29.901212205351808, 0:00:56.631381, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
12, 40.0, 184.0, 150.03333333333333, 32.33864217585178, 0:00:59.398656, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
13, 40.0, 184.0, 153.49473684210525, 27.92504014385683, 0:00:47.326304, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
14, 40.0, 184.0, 153.41, 27.450353367488795, 0:01:03.020364, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
15, 40.0, 184.0, 152.61904761904762, 29.09111497556495, 0:00:52.649199, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
16, 40.0, 185.0, 153.54545454545453, 27.15331433432845, 0:01:09.432105, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
17, 40.0, 185.0, 154.2, 26.361104417056602, 0:01:06.624229, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
18, 40.0, 185.0, 153.15833333333333, 25.58059024382007, 0:01:19.774589, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
19, 40.0, 185.0, 152.888, 25.355146538720685, 0:01:12.199992, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
20, 40.0, 183.0, 153.4923076923077, 25.327773188232708, 0:01:24.468064, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
21, 40.0, 182.0, 151.65185185185186, 26.274707883217705, 0:01:12.205074, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
22, 40.0, 300.0, 158.11428571428573, 40.332207214278554, 0:01:20.905323, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
23, 40.0, 300.0, 156.48275862068965, 40.12654181345875, 0:01:25.544263, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
24, 40.0, 300.0, 155.01333333333332, 34.57146929028172, 0:01:42.987067, [[18, 7, 23, 38, 1, 4, 18, 21, 16]]
